country,trackID,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
Canada,71,Break It To Me Gently,WILDSIDE,Loverboy,1987,275866,0,0.404,0.0112,0.404,0.935,2.02E-05,0.33,-7.443,0.0482,166.778,4
Canada,72,Love Will Rise Again,WILDSIDE,Loverboy,1987,268200,0,0.621,0.0386,0.621,0.857,1.04E-06,0.0635,-9.397,0.0292,116.356,4
Canada,73,Can't Get Much Better,WILDSIDE,Loverboy,1987,244800,0,0.516,0.0203,0.516,0.746,0.000229,0.144,-9.493,0.026,98.02,4
Canada,74,Hometown Hero,WILDSIDE,Loverboy,1987,252973,0,0.495,0.0324,0.495,0.889,0,0.0765,-7.831,0.0323,151.515,4
Canada,75,Wildside,WILDSIDE,Loverboy,1987,211200,0,0.576,0.0531,0.576,0.834,0.000259,0.115,-8.862,0.03,131.262,4
Canada,76,Don't Let Go,WILDSIDE,Loverboy,1987,215466,0,0.509,0.00464,0.509,0.902,0,0.104,-8.705,0.0302,131.113,4
Canada,77,That's Where My Money Goes,WILDSIDE,Loverboy,1987,253626,0,0.604,0.0179,0.604,0.832,4.53E-06,0.261,-9.16,0.0359,123.968,4
Canada,78,Read My Lips,WILDSIDE,Loverboy,1987,301240,0,0.507,0.0146,0.507,0.962,3.95E-06,0.0963,-7.71,0.0568,94.583,4
Canada,79,Don't Keep Me In The Dark,WILDSIDE,Loverboy,1987,356733,0,0.395,0.0886,0.395,0.616,0,0.063,-10.127,0.0299,78.544,4
Canada,80,Notorious,Wildside,Loverboy,1987,279000,5,0.43,0.017,0.43,0.946,0.000143,0.311,-7.932,0.0506,156.709,4
Canada,81,Walkin' On Fire,Wildside,Loverboy,1987,256826,0,0.548,0.0125,0.548,0.908,0.000119,0.161,-8.413,0.0419,128.449,4
Canada,82,Break It to Me Gently,Wildside,Loverboy,1987,275866,2,0.404,0.0112,0.404,0.935,2.02E-05,0.33,-7.443,0.0482,166.778,4
Canada,83,Love Will Rise Again,Wildside,Loverboy,1987,268200,1,0.621,0.0386,0.621,0.857,1.04E-06,0.0635,-9.397,0.0292,116.356,4
Canada,84,Can't Get Much Better,Wildside,Loverboy,1987,244800,1,0.516,0.0203,0.516,0.746,0.000229,0.144,-9.493,0.026,98.02,4
Canada,85,Hometown Hero,Wildside,Loverboy,1987,252973,1,0.495,0.0324,0.495,0.889,0,0.0765,-7.831,0.0323,151.515,4
Canada,86,Wildside,Wildside,Loverboy,1987,211200,1,0.576,0.0531,0.576,0.834,0.000259,0.115,-8.862,0.03,131.262,4
Canada,87,Don't Let Go,Wildside,Loverboy,1987,215466,1,0.509,0.00464,0.509,0.902,0,0.104,-8.705,0.0302,131.113,4
Canada,88,That's Where My Money Goes,Wildside,Loverboy,1987,253626,0,0.604,0.0179,0.604,0.832,4.53E-06,0.261,-9.16,0.0359,123.968,4
Canada,89,Read My Lips,Wildside,Loverboy,1987,301240,0,0.507,0.0146,0.507,0.962,3.95E-06,0.0963,-7.71,0.0568,94.583,4
Canada,90,Don't Keep Me In the Dark,Wildside,Loverboy,1987,356733,1,0.395,0.0886,0.395,0.616,0,0.063,-10.127,0.0299,78.544,4
Canada,91,Notorious,Wildside,Loverboy,1987,279000,30,0.43,0.017,0.43,0.946,0.000143,0.311,-7.932,0.0506,156.709,4
Canada,92,Walkin' On Fire,Wildside,Loverboy,1987,256826,9,0.548,0.0125,0.548,0.908,0.000119,0.161,-8.413,0.0419,128.449,4
Canada,93,Break It to Me Gently,Wildside,Loverboy,1987,275866,18,0.404,0.0112,0.404,0.935,2.02E-05,0.33,-7.443,0.0482,166.778,4
Canada,94,Love Will Rise Again,Wildside,Loverboy,1987,268200,19,0.621,0.0386,0.621,0.857,1.04E-06,0.0635,-9.397,0.0292,116.356,4
Canada,95,Can't Get Much Better,Wildside,Loverboy,1987,244800,18,0.516,0.0203,0.516,0.746,0.000229,0.144,-9.493,0.026,98.02,4
Canada,96,Hometown Hero,Wildside,Loverboy,1987,252973,8,0.495,0.0324,0.495,0.889,0,0.0765,-7.831,0.0323,151.515,4
Canada,97,Wildside,Wildside,Loverboy,1987,211200,21,0.576,0.0531,0.576,0.834,0.000259,0.115,-8.862,0.03,131.262,4
Canada,98,Don't Let Go,Wildside,Loverboy,1987,215466,9,0.509,0.00464,0.509,0.902,0,0.104,-8.705,0.0302,131.113,4
Canada,99,That's Where My Money Goes,Wildside,Loverboy,1987,253626,7,0.604,0.0179,0.604,0.832,4.53E-06,0.261,-9.16,0.0359,123.968,4
Canada,0,When You're Smiling,Bubl̩! (Original Soundtrack from his NBC TV Special),Michael Bubl̩,3/21/2019,201539,55,0.525,0.211,0.525,0.51,0,0.694,-8.28,0.109,150.065,4
Canada,1,Fly Me to the Moon / You're Nobody till Somebody Loves You / Just a Gigolo / Fly Me to the Moon (Reprise),Bubl̩! (Original Soundtrack from his NBC TV Special),Michael Bubl̩,3/21/2019,371125,45,0.514,0.538,0.514,0.371,0,0.744,-8.736,0.0557,133.179,4
Canada,2,When I Fall in Love,Bubl̩! (Original Soundtrack from his NBC TV Special),Michael Bubl̩,3/21/2019,187429,39,0.178,0.805,0.178,0.115,0.000283,0.285,-15.203,0.0337,168.658,4
Canada,3,My Funny Valentine,Bubl̩! (Original Soundtrack from his NBC TV Special),Michael Bubl̩,3/21/2019,144294,37,0.386,0.701,0.386,0.24,0,0.697,-11.228,0.0484,123.058,3
Canada,4,La vie en rose (feat. C̩cile McLorin Salvant),Bubl̩! (Original Soundtrack from his NBC TV Special),Michael Bubl̩,3/21/2019,194040,41,0.501,0.805,0.501,0.209,0,0.708,-9.991,0.0335,63.236,4
Canada,5,It's a Beautiful Day / Haven't Met You Yet / Home,Bubl̩! (Original Soundtrack from his NBC TV Special),Michael Bubl̩,3/21/2019,299856,41,0.459,0.773,0.459,0.478,0,0.669,-7.605,0.0456,124.611,4
Canada,6,Such a Night,Bubl̩! (Original Soundtrack from his NBC TV Special),Michael Bubl̩,3/21/2019,201038,38,0.418,0.337,0.418,0.537,0,0.703,-6.147,0.0701,173.896,4
Canada,7,Feeling Good,Bubl̩! (Original Soundtrack from his NBC TV Special),Michael Bubl̩,3/21/2019,235527,42,0.378,0.355,0.378,0.482,0,0.759,-6.536,0.0401,106.705,3
Canada,8,A Song for You,Bubl̩! (Original Soundtrack from his NBC TV Special),Michael Bubl̩,3/21/2019,229630,39,0.427,0.898,0.427,0.143,0,0.965,-10.858,0.0956,55.715,3
Canada,9,When I Fall in Love,love (Deluxe Edition),Michael Bubl̩,11/16/2018,243507,58,0.228,0.718,0.228,0.342,0.0136,0.162,-8.038,0.0314,115.562,4
Canada,10,I Only Have Eyes for You,love (Deluxe Edition),Michael Bubl̩,11/16/2018,202854,55,0.693,0.535,0.693,0.435,1.37E-06,0.24,-4.177,0.0384,117.593,4
Canada,11,Love You Anymore,love (Deluxe Edition),Michael Bubl̩,11/16/2018,182666,66,0.693,0.869,0.693,0.257,0,0.11,-7.785,0.0356,90.012,4
Canada,12,La vie en rose (feat. C̩cile McLorin Salvant),love (Deluxe Edition),Michael Bubl̩,11/16/2018,229963,63,0.459,0.807,0.459,0.267,0,0.119,-8.948,0.0294,63.378,4
Canada,13,My Funny Valentine,love (Deluxe Edition),Michael Bubl̩,11/16/2018,265654,46,0.375,0.656,0.375,0.477,4.21E-05,0.156,-7.215,0.0347,124.316,3
Canada,14,Such a Night,love (Deluxe Edition),Michael Bubl̩,11/16/2018,197159,54,0.433,0.244,0.433,0.739,0,0.193,-3.22,0.0748,173.258,4
Canada,15,Forever Now,love (Deluxe Edition),Michael Bubl̩,11/16/2018,220248,58,0.477,0.836,0.477,0.377,0,0.117,-6.054,0.032,131.593,4
Canada,16,Help Me Make It Through the Night (feat. Loren Allred),love (Deluxe Edition),Michael Bubl̩,11/16/2018,222161,56,0.442,0.493,0.442,0.567,0,0.114,-5.207,0.0301,78.998,3
Canada,17,Unforgettable,love (Deluxe Edition),Michael Bubl̩,11/16/2018,188028,56,0.442,0.555,0.442,0.489,8.87E-06,0.117,-6.157,0.0269,91.179,3
Canada,18,When You're Smiling,love (Deluxe Edition),Michael Bubl̩,11/16/2018,170691,47,0.595,0.576,0.595,0.521,0,0.151,-4.196,0.0613,75.587,4
Canada,19,Where or When,love (Deluxe Edition),Michael Bubl̩,11/16/2018,185601,51,0.224,0.804,0.224,0.3,0.00102,0.339,-7.095,0.0334,129.544,4
Canada,20,When You're Not Here,love (Deluxe Edition),Michael Bubl̩,11/16/2018,218261,51,0.263,0.913,0.263,0.163,0.00227,0.12,-11.077,0.0352,89.745,3
Canada,21,I Get a Kick out of You,love (Deluxe Edition),Michael Bubl̩,11/16/2018,177085,52,0.536,0.43,0.536,0.44,0,0.12,-4.235,0.0324,86.621,4
Canada,22,I Believe in You,Nobody but Me,Michael Bubl̩,10/21/2016,201813,40,0.612,0.125,0.612,0.744,2.57E-06,0.0978,-5.671,0.033,113.009,4
Canada,23,My Kind of Girl,Nobody but Me,Michael Bubl̩,10/21/2016,246440,44,0.591,0.36,0.591,0.515,0,0.0723,-6.004,0.0335,113.994,4
Canada,24,Nobody but Me,Nobody but Me,Michael Bubl̩,10/21/2016,179640,42,0.686,0.139,0.686,0.698,0,0.134,-5.142,0.0642,93.972,4
Canada,25,On an Evening in Roma (Sott'er Celo de Roma),Nobody but Me,Michael Bubl̩,10/21/2016,162520,39,0.431,0.684,0.431,0.334,2.89E-06,0.119,-7.645,0.0313,137.021,4
Canada,26,Today Is Yesterday's Tomorrow,Nobody but Me,Michael Bubl̩,10/21/2016,204533,38,0.61,0.22,0.61,0.646,0,0.0352,-5.095,0.0674,135.944,4
Canada,27,The Very Thought of You,Nobody but Me,Michael Bubl̩,10/21/2016,211613,36,0.255,0.713,0.255,0.131,0.00102,0.107,-10.896,0.0323,173.134,3
Canada,28,I Wanna Be Around,Nobody but Me,Michael Bubl̩,10/21/2016,222120,32,0.258,0.518,0.258,0.501,2.26E-06,0.107,-5.309,0.0455,186.778,3
Canada,29,Someday (feat. Meghan Trainor),Nobody but Me,Michael Bubl̩,10/21/2016,203453,42,0.671,0.18,0.671,0.539,0,0.0748,-6.08,0.0392,94.98,4
Canada,30,My Baby Just Cares for Me,Nobody but Me,Michael Bubl̩,10/21/2016,195680,37,0.493,0.512,0.493,0.534,0,0.361,-5.524,0.0401,120.179,4
Canada,31,God Only Knows,Nobody but Me,Michael Bubl̩,10/21/2016,255400,41,0.305,0.971,0.305,0.0307,0.336,0.0985,-15.627,0.0409,75.427,4
Canada,32,I Believe in You,Nobody but Me (Deluxe),Michael Bubl̩,10/21/2016,201813,58,0.612,0.125,0.612,0.744,2.57E-06,0.0978,-5.671,0.033,113.009,4
Canada,33,My Kind of Girl,Nobody but Me (Deluxe),Michael Bubl̩,10/21/2016,246440,52,0.591,0.36,0.591,0.515,0,0.0723,-6.004,0.0335,113.994,4
Canada,34,Nobody but Me,Nobody but Me (Deluxe),Michael Bubl̩,10/21/2016,179640,55,0.686,0.139,0.686,0.698,0,0.134,-5.142,0.0642,93.972,4
Canada,35,On an Evening in Roma (Sott'er Celo de Roma),Nobody but Me (Deluxe),Michael Bubl̩,10/21/2016,162520,53,0.431,0.684,0.431,0.334,2.89E-06,0.119,-7.645,0.0313,137.021,4
Canada,36,Today Is Yesterday's Tomorrow,Nobody but Me (Deluxe),Michael Bubl̩,10/21/2016,204533,51,0.61,0.22,0.61,0.646,0,0.0352,-5.095,0.0674,135.944,4
Canada,37,The Very Thought of You,Nobody but Me (Deluxe),Michael Bubl̩,10/21/2016,211613,38,0.255,0.713,0.255,0.131,0.00102,0.107,-10.896,0.0323,173.134,3
Canada,38,I Wanna Be Around,Nobody but Me (Deluxe),Michael Bubl̩,10/21/2016,222120,36,0.258,0.518,0.258,0.501,2.26E-06,0.107,-5.309,0.0455,186.778,3
Canada,39,Someday (feat. Meghan Trainor),Nobody but Me (Deluxe),Michael Bubl̩,10/21/2016,203453,59,0.671,0.18,0.671,0.539,0,0.0748,-6.08,0.0392,94.98,4
Canada,40,My Baby Just Cares for Me,Nobody but Me (Deluxe),Michael Bubl̩,10/21/2016,195680,37,0.493,0.512,0.493,0.534,0,0.361,-5.524,0.0401,120.179,4
Canada,41,This Love of Mine,Nobody but Me (Deluxe),Michael Bubl̩,10/21/2016,259959,35,0.163,0.697,0.163,0.172,0.000688,0.161,-10.672,0.0312,55.305,4
Canada,42,Nobody but Me - Alternate with Trumpet,Nobody but Me (Deluxe),Michael Bubl̩,10/21/2016,181386,36,0.653,0.166,0.653,0.67,0,0.129,-5.188,0.0642,94.096,4
Canada,43,Take You Away,Nobody but Me (Deluxe),Michael Bubl̩,10/21/2016,173213,37,0.748,0.0934,0.748,0.744,0,0.314,-3.981,0.0669,132.006,4
Canada,44,God Only Knows,Nobody but Me (Deluxe),Michael Bubl̩,10/21/2016,255400,38,0.305,0.971,0.305,0.0307,0.336,0.0985,-15.627,0.0409,75.427,4
Canada,45,You Make Me Feel so Young,To Be Loved,Michael Bubl̩,4/15/2013,185693,16,0.508,0.702,0.508,0.537,0,0.362,-4.732,0.0441,129.865,4
Canada,46,It's a Beautiful Day,To Be Loved,Michael Bubl̩,4/15/2013,199266,23,0.532,0.0559,0.532,0.795,0,0.295,-3.979,0.0358,143.837,4
Canada,47,To Love Somebody,To Be Loved,Michael Bubl̩,4/15/2013,195360,21,0.525,0.402,0.525,0.555,0,0.143,-6.415,0.0273,90.554,4
Canada,48,Who's Lovin' You,To Be Loved,Michael Bubl̩,4/15/2013,176040,16,0.534,0.567,0.534,0.559,0,0.111,-5.22,0.0358,69.878,4
Canada,49,Something Stupid (feat. Reese Witherspoon),To Be Loved,Michael Bubl̩,4/15/2013,177626,23,0.573,0.572,0.573,0.719,0.000555,0.332,-5.502,0.026,99.349,4
Canada,50,Come Dance with Me,To Be Loved,Michael Bubl̩,4/15/2013,166173,15,0.664,0.703,0.664,0.822,0,0.298,-2.711,0.0448,134.084,4
Canada,51,Close Your Eyes,To Be Loved,Michael Bubl̩,4/15/2013,213106,20,0.309,0.43,0.309,0.542,0,0.0954,-6.023,0.031,137.39,4
Canada,52,After All (feat. Bryan Adams),To Be Loved,Michael Bubl̩,4/15/2013,217480,16,0.515,0.0464,0.515,0.917,0,0.236,-3.41,0.0371,133.971,4
Canada,53,Have I Told You Lately That I Love You (with Naturally 7),To Be Loved,Michael Bubl̩,4/15/2013,206066,19,0.591,0.656,0.591,0.416,9.92E-06,0.118,-7.976,0.0335,114.004,4
Canada,54,To Be Loved,To Be Loved,Michael Bubl̩,4/15/2013,221200,16,0.427,0.583,0.427,0.589,0,0.191,-4.815,0.0274,95.754,3
Canada,55,You've Got a Friend in Me,To Be Loved,Michael Bubl̩,4/15/2013,205693,18,0.461,0.618,0.461,0.355,0,0.634,-8.046,0.0354,112.149,4
Canada,56,Nevertheless (I'm in Love with You) (feat. The Puppini Sisters),To Be Loved,Michael Bubl̩,4/15/2013,175293,13,0.521,0.835,0.521,0.305,0,0.111,-7.493,0.0271,113.66,3
Canada,57,I Got It Easy,To Be Loved,Michael Bubl̩,4/15/2013,219640,12,0.274,0.461,0.274,0.525,0,0.089,-6.183,0.0335,122.895,3
Canada,58,Young at Heart,To Be Loved,Michael Bubl̩,4/15/2013,222720,14,0.205,0.526,0.205,0.288,5.17E-06,0.357,-7.988,0.0307,67.034,4
Canada,59,Be My Baby,To Be Loved,Michael Bubl̩,4/15/2013,168026,23,0.522,0.00549,0.522,0.838,0,0.111,-4.133,0.0321,131.088,4
Canada,60,It's a Beautiful Day - Swing Mix,To Be Loved,Michael Bubl̩,4/15/2013,257079,15,0.455,0.609,0.455,0.741,0,0.15,-4.407,0.0587,120.973,4
Canada,61,My Melancholy Baby,To Be Loved,Michael Bubl̩,4/15/2013,208640,18,0.206,0.612,0.206,0.246,0.021,0.104,-10.643,0.0305,140.035,4
Canada,62,Dream a Little Dream of Me,To Be Loved,Michael Bubl̩,4/15/2013,188733,29,0.415,0.862,0.415,0.264,1.52E-05,0.104,-11.968,0.0408,91.958,4
Canada,63,Mack the Knife,To Be Loved,Michael Bubl̩,4/15/2013,200640,13,0.514,0.688,0.514,0.493,3.27E-06,0.125,-6.704,0.159,163.661,4
Canada,64,Softly as I Leave You,To Be Loved,Michael Bubl̩,4/15/2013,227133,16,0.273,0.857,0.273,0.176,7.13E-05,0.288,-12.8,0.0333,72.838,4
Canada,65,I'm Beginning to See the Light,To Be Loved,Michael Bubl̩,4/15/2013,169840,11,0.557,0.472,0.557,0.504,0,0.162,-6.997,0.218,143.748,4
Canada,66,These Foolish Things (Remind Me of You),To Be Loved,Michael Bubl̩,4/15/2013,277760,17,0.312,0.931,0.312,0.133,0.00167,0.308,-17.037,0.0394,171.443,3
Canada,67,You Make Me Feel so Young,To Be Loved,Michael Bubl̩,4/15/2013,185693,4,0.508,0.702,0.508,0.537,0,0.362,-4.732,0.0441,129.865,4
Canada,68,It's a Beautiful Day,To Be Loved,Michael Bubl̩,4/15/2013,199266,16,0.532,0.0559,0.532,0.795,0,0.295,-3.979,0.0358,143.837,4
Canada,69,To Love Somebody,To Be Loved,Michael Bubl̩,4/15/2013,195360,4,0.525,0.402,0.525,0.555,0,0.143,-6.415,0.0273,90.554,4
Canada,70,Who's Lovin' You,To Be Loved,Michael Bubl̩,4/15/2013,176040,4,0.534,0.567,0.534,0.559,0,0.111,-5.22,0.0358,69.878,4
Canada,71,Something Stupid (feat. Reese Witherspoon),To Be Loved,Michael Bubl̩,4/15/2013,177626,9,0.573,0.572,0.573,0.719,0.000555,0.332,-5.502,0.026,99.349,4
Canada,72,Come Dance with Me,To Be Loved,Michael Bubl̩,4/15/2013,166173,3,0.664,0.703,0.664,0.822,0,0.298,-2.711,0.0448,134.084,4
Canada,73,Close Your Eyes,To Be Loved,Michael Bubl̩,4/15/2013,213106,7,0.309,0.43,0.309,0.542,0,0.0954,-6.023,0.031,137.39,4
Canada,74,After All (feat. Bryan Adams),To Be Loved,Michael Bubl̩,4/15/2013,217480,4,0.515,0.0464,0.515,0.917,0,0.236,-3.41,0.0371,133.971,4
Canada,75,Have I Told You Lately That I Love You (with Naturally 7),To Be Loved,Michael Bubl̩,4/15/2013,206066,4,0.591,0.656,0.591,0.416,9.92E-06,0.118,-7.976,0.0335,114.004,4
Canada,76,To Be Loved,To Be Loved,Michael Bubl̩,4/15/2013,221200,3,0.427,0.583,0.427,0.589,0,0.191,-4.815,0.0274,95.754,3
Canada,77,You've Got a Friend in Me,To Be Loved,Michael Bubl̩,4/15/2013,205693,3,0.461,0.618,0.461,0.355,0,0.634,-8.046,0.0354,112.149,4
Canada,78,Nevertheless (I'm in Love with You) (feat. The Puppini Sisters),To Be Loved,Michael Bubl̩,4/15/2013,175293,4,0.521,0.835,0.521,0.305,0,0.111,-7.493,0.0271,113.66,3
Canada,79,I Got It Easy,To Be Loved,Michael Bubl̩,4/15/2013,219640,4,0.274,0.461,0.274,0.525,0,0.089,-6.183,0.0335,122.895,3
Canada,80,Young at Heart,To Be Loved,Michael Bubl̩,4/15/2013,222720,2,0.205,0.526,0.205,0.288,5.17E-06,0.357,-7.988,0.0307,67.034,4
Canada,81,Feeling Good,To Be Loved,Michael Bubl̩,4/15/2013,237333,5,0.535,0.533,0.535,0.548,1.48E-06,0.123,-6.51,0.037,115.144,3
Canada,82,You Make Me Feel so Young,To Be Loved (Deluxe Edition),Michael Bubl̩,4/15/2013,185693,11,0.508,0.702,0.508,0.537,0,0.362,-4.732,0.0441,129.865,4
Canada,83,It's a Beautiful Day,To Be Loved (Deluxe Edition),Michael Bubl̩,4/15/2013,199266,17,0.532,0.0559,0.532,0.795,0,0.295,-3.979,0.0358,143.837,4
Canada,84,To Love Somebody,To Be Loved (Deluxe Edition),Michael Bubl̩,4/15/2013,195360,13,0.525,0.402,0.525,0.555,0,0.143,-6.415,0.0273,90.554,4
Canada,85,Who's Lovin' You,To Be Loved (Deluxe Edition),Michael Bubl̩,4/15/2013,176040,12,0.534,0.567,0.534,0.559,0,0.111,-5.22,0.0358,69.878,4
Canada,86,Something Stupid (feat. Reese Witherspoon),To Be Loved (Deluxe Edition),Michael Bubl̩,4/15/2013,177626,15,0.573,0.572,0.573,0.719,0.000555,0.332,-5.502,0.026,99.349,4
Canada,87,Come Dance with Me,To Be Loved (Deluxe Edition),Michael Bubl̩,4/15/2013,166173,11,0.664,0.703,0.664,0.822,0,0.298,-2.711,0.0448,134.084,4
Canada,88,Close Your Eyes,To Be Loved (Deluxe Edition),Michael Bubl̩,4/15/2013,213106,13,0.309,0.43,0.309,0.542,0,0.0954,-6.023,0.031,137.39,4
Canada,89,After All (feat. Bryan Adams),To Be Loved (Deluxe Edition),Michael Bubl̩,4/15/2013,217480,10,0.515,0.0464,0.515,0.917,0,0.236,-3.41,0.0371,133.971,4
Canada,90,Have I Told You Lately That I Love You (with Naturally 7),To Be Loved (Deluxe Edition),Michael Bubl̩,4/15/2013,206066,11,0.591,0.656,0.591,0.416,9.92E-06,0.118,-7.976,0.0335,114.004,4
Canada,91,To Be Loved,To Be Loved (Deluxe Edition),Michael Bubl̩,4/15/2013,221200,11,0.427,0.583,0.427,0.589,0,0.191,-4.815,0.0274,95.754,3
Canada,92,You've Got a Friend in Me,To Be Loved (Deluxe Edition),Michael Bubl̩,4/15/2013,205693,11,0.461,0.618,0.461,0.355,0,0.634,-8.046,0.0354,112.149,4
Canada,93,Nevertheless (I'm in Love with You) (feat. The Puppini Sisters),To Be Loved (Deluxe Edition),Michael Bubl̩,4/15/2013,175293,7,0.521,0.835,0.521,0.305,0,0.111,-7.493,0.0271,113.66,3
Canada,94,I Got It Easy,To Be Loved (Deluxe Edition),Michael Bubl̩,4/15/2013,219640,8,0.274,0.461,0.274,0.525,0,0.089,-6.183,0.0335,122.895,3
Canada,95,Young at Heart,To Be Loved (Deluxe Edition),Michael Bubl̩,4/15/2013,222720,8,0.205,0.526,0.205,0.288,5.17E-06,0.357,-7.988,0.0307,67.034,4
Canada,96,Be My Baby,To Be Loved (Deluxe Edition),Michael Bubl̩,4/15/2013,168026,13,0.522,0.00549,0.522,0.838,0,0.111,-4.133,0.0321,131.088,4
Canada,97,It's a Beautiful Day - Swing Mix,To Be Loved (Deluxe Edition),Michael Bubl̩,4/15/2013,257079,10,0.455,0.609,0.455,0.741,0,0.15,-4.407,0.0587,120.973,4
Canada,98,My Melancholy Baby,To Be Loved (Deluxe Edition),Michael Bubl̩,4/15/2013,208640,9,0.206,0.612,0.206,0.246,0.021,0.104,-10.643,0.0305,140.035,4
Canada,99,You Make Me Feel so Young,To Be Loved (Deluxe),Michael Bubl̩,4/15/2013,185693,32,0.508,0.702,0.508,0.537,0,0.362,-4.732,0.0441,129.865,4
Canada,0,High For This - Original,House Of Balloons (Original),The Weeknd,3/21/2021,249102,61,0.466,0.59,0.466,0.403,9.51E-05,0.1,-10.441,0.0502,75.033,4
Canada,1,What You Need - Original,House Of Balloons (Original),The Weeknd,3/21/2021,206421,60,0.638,0.505,0.638,0.335,0.0139,0.116,-10.522,0.0854,133.853,4
Canada,2,House Of Balloons / Glass Table Girls - Original,House Of Balloons (Original),The Weeknd,3/21/2021,407315,61,0.662,0.00237,0.662,0.511,0.0036,0.275,-8.419,0.0342,88.989,4
Canada,3,The Morning - Original,House Of Balloons (Original),The Weeknd,3/21/2021,314109,59,0.682,0.143,0.682,0.51,4.46E-06,0.0797,-9.987,0.0441,120.097,4
Canada,4,Wicked Games - Original,House Of Balloons (Original),The Weeknd,3/21/2021,325305,59,0.606,0.0217,0.606,0.57,8.47E-06,0.301,-6.684,0.032,114.033,4
Canada,5,The Party & The After Party - Original,House Of Balloons (Original),The Weeknd,3/21/2021,459659,58,0.645,0.22,0.645,0.58,0,0.0878,-9.527,0.0406,101.733,4
Canada,6,Coming Down - Original,House Of Balloons (Original),The Weeknd,3/21/2021,295435,57,0.694,0.303,0.694,0.649,2.41E-05,0.206,-5.262,0.0353,120.973,4
Canada,7,Loft Music - Original,House Of Balloons (Original),The Weeknd,3/21/2021,363057,57,0.257,0.49,0.257,0.443,0.00049,0.219,-9.998,0.0921,77.528,4
Canada,8,The Knowing - Original,House Of Balloons (Original),The Weeknd,3/21/2021,342828,56,0.454,0.205,0.454,0.668,0.000841,0.0938,-5.821,0.03,85.994,4
Canada,9,Alone Again,After Hours (Deluxe),The Weeknd,4/3/2020,250057,60,0.255,0.0337,0.255,0.653,0.107,0.168,-7.972,0.0551,90.673,5
Canada,10,Too Late,After Hours (Deluxe),The Weeknd,4/3/2020,239980,60,0.64,0.0514,0.64,0.869,0.000121,0.691,-5.179,0.124,119.949,4
Canada,11,Hardest To Love,After Hours (Deluxe),The Weeknd,4/3/2020,211402,60,0.466,0.0911,0.466,0.609,9.32E-05,0.122,-7.874,0.065,81.186,4
Canada,12,Scared To Live,After Hours (Deluxe),The Weeknd,4/3/2020,191298,59,0.481,0.123,0.481,0.493,0,0.0995,-8.311,0.051,87.493,4
Canada,13,Snowchild,After Hours (Deluxe),The Weeknd,4/3/2020,247192,59,0.676,0.166,0.676,0.61,6.47E-05,0.122,-7.558,0.114,148.118,4
Canada,14,Escape From LA,After Hours (Deluxe),The Weeknd,4/3/2020,355960,60,0.421,0.0476,0.421,0.548,0.00269,0.187,-9.006,0.0568,146.099,4
Canada,15,Heartless,After Hours (Deluxe),The Weeknd,4/3/2020,198267,60,0.537,0.0187,0.537,0.752,1.36E-06,0.145,-5.488,0.132,169.97,4
Canada,16,Faith,After Hours (Deluxe),The Weeknd,4/3/2020,283216,60,0.355,0.614,0.355,0.605,0.0483,0.146,-7.34,0.0774,175.472,4
Canada,17,Blinding Lights,After Hours (Deluxe),The Weeknd,4/3/2020,200045,63,0.518,0.00153,0.518,0.727,0.000152,0.0882,-5.947,0.0557,170.962,4
Canada,18,In Your Eyes,After Hours (Deluxe),The Weeknd,4/3/2020,237522,60,0.667,0.00255,0.667,0.72,7.89E-05,0.0753,-5.349,0.0331,100.021,4
Canada,19,Save Your Tears,After Hours (Deluxe),The Weeknd,4/3/2020,215627,68,0.684,0.0222,0.684,0.817,2.19E-05,0.439,-5.499,0.0308,118.061,4
Canada,20,Repeat After Me (Interlude),After Hours (Deluxe),The Weeknd,4/3/2020,195815,57,0.555,0.0313,0.555,0.607,0.00018,0.101,-7.907,0.0301,94.945,4
Canada,21,After Hours,After Hours (Deluxe),The Weeknd,4/3/2020,361024,62,0.659,0.0784,0.659,0.572,0.00772,0.123,-6.103,0.0304,108.968,4
Canada,22,Until I Bleed Out,After Hours (Deluxe),The Weeknd,4/3/2020,192363,57,0.249,0.444,0.249,0.37,4.44E-05,0.0911,-9.975,0.0357,125.209,3
Canada,23,Nothing Compares - Bonus Track,After Hours (Deluxe),The Weeknd,4/3/2020,222306,70,0.532,0.00253,0.532,0.577,0.0437,0.234,-9.313,0.0352,131.922,4
